"id","applicationno","tenantid","edcrnumber","status","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate","businessservice","accountid","reworkhistory","isrevisionapplication"
"ab46769b-1f32-431d-8f8a-c3bbf14a3d01","BP-BDA-2022-10-13-009303","od.bhubaneswardevelopmentauthority","DCR102022WZ3ID","CITIZEN_ACTION_PENDING_AT_DOC_VERIF","9fe003b9-3143-4b7c-aa19-23e0e00720ee","null","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef","1665661700539","1665741506286",NULL,"0","1665737423065","BPA2","0ab33c0f-8b61-47c1-8ac0-72087784baef","null",False
"d2473299-540b-4449-a810-1b6ca1bc7207","BP-CTC-2022-09-08-008202","od.cuttack","DCR92022PWT1O","PENDING_SANC_FEE_PAYMENT","c5a0accb-0e4a-4e66-bf0a-78fdb9d6d5cb","{""fieldinspection_pending"": [{""date"": ""2022-10-14"", ""docs"": [{""fileName"": ""WhatsApp Image 2022-10-12 at 2.46.46 PM.jpeg"", ""fileStore"": ""f72da4b5-a14c-43d6-9e15-14aabbfa3d9d"", ""fileStoreId"": ""f72da4b5-a14c-43d6-9e15-14aabbfa3d9d"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737113414}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.15.29 PM (1).jpeg"", ""fileStore"": ""c306649f-d556-4ff0-9608-d5e1d4d30839"", ""fileStoreId"": ""c306649f-d556-4ff0-9608-d5e1d4d30839"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737113758}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.15.29 PM.jpeg"", ""fileStore"": ""4fe19c0e-1738-4c8c-9601-9f83b4214597"", ""fileStoreId"": ""4fe19c0e-1738-4c8c-9601-9f83b4214597"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737113834}}, {""fileName"": ""WhatsApp Image 2022-10-12 at 2.45.38 PM.jpeg"", ""fileStore"": ""a46d7213-06a7-49c7-a1f1-b77ba606e413"", ""fileStoreId"": ""a46d7213-06a7-49c7-a1f1-b77ba606e413"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737132602}}, {""fileName"": ""WhatsApp Image 2022-10-12 at 2.45.40 PM.jpeg"", ""fileStore"": ""e3b7b83d-3abd-4d3a-8f4f-382ede66b4f6"", ""fileStoreId"": ""e3b7b83d-3abd-4d3a-8f4f-382ede66b4f6"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737132710}}, {""fileName"": ""WhatsApp Image 2022-10-12 at 2.45.41 PM (1).jpeg"", ""fileStore"": ""154f73c2-c28d-43e1-b6d9-483da0f40f64"", ""fileStoreId"": ""154f73c2-c28d-43e1-b6d9-483da0f40f64"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737143283}}, {""fileName"": ""WhatsApp Image 2022-10-12 at 2.45.41 PM.jpeg"", ""fileStore"": ""de50aa0c-7d8c-4d88-a3aa-a931e2ebc660"", ""fileStoreId"": ""de50aa0c-7d8c-4d88-a3aa-a931e2ebc660"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737149206}}, {""fileName"": ""WhatsApp Image 2022-10-12 at 2.45.42 PM.jpeg"", ""fileStore"": ""a5b55569-3818-481a-9b85-fc325d16da9a"", ""fileStoreId"": ""a5b55569-3818-481a-9b85-fc325d16da9a"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665737158491}}], ""time"": ""11:00"", ""questions"": [{""value"": ""YES"", ""remarks"": ""ok"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","1662601674563","1665738110916",NULL,"0","1664641874889","BPA1","8cfc0d3f-fe1c-4e29-b551-aa166e33a7ed","null",False
"be41533e-4b83-463b-a4fa-0e16e66a2cd6","BP-SMB-2022-09-18-008568","od.sambalpur","DCR920224LKGG","APPROVED","5ca8de8f-df7b-469d-8cbf-43a13dcc9a3e","{""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""approval_pending"": [""(a) The land/ Building shall be used exclusively for {{occupancy}} purpose and the uses shall not be changed to any other use without prior approval of this Authority."", ""(b) The development shall be undertaken strictly according to plans enclosed with necessary permission endorsement."", ""(c) Parking space measuring_(Provided Parking Space)___ sq. mtr. as shown in the approved plan shall be exclusively used for parking and no part of it will be used for any other purpose."", ""(d) The land over which construction is proposed is accessable by an approved means of access of__(Road Width)_____ mtr. width."", ""(e) The land in question must be in lawful ownership and peaceful possession of the applicant."", ""(f) The applicant shall free gift_(Area acquired by Government)__ sq.mtr. of located in the_(City)_____ Municipal Corporation/Municipality/ NAC/Grama panchayat for the widening of the road/construction of new roads and other public amenities prior to completion of the development as indicated in the plan."", ""(g) The permission is valid for period of three years with effect from the date of issue."", ""(h) Permission accorded under the provision of Section 16 of ODA Act, cannot be construed as an evidence to claim right title interest on the plot on which the permission has been granted."", ""(i) If any dispute arises with respect to right, title interest on the land on which the permission has been granted, the permission so granted shall be automatically treated as cancelled during the period of dispute."", ""(j) Any construction and development made by the applicant or owner on the disputed land will be at his risk without any legal or financial liability on the Authority.""], ""registrationDetails"": ""REGD DOCUMENT NO- 11621601327\nDT- 06/04/2016"", ""fieldinspection_pending"": [{""date"": ""2022-10-10"", ""docs"": [{""fileName"": ""Field verification of Rajanikanta.jpeg"", ""fileStore"": ""b2f06f12-5e17-4437-aff5-a2934a9522ba"", ""fileStoreId"": ""b2f06f12-5e17-4437-aff5-a2934a9522ba"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665570572120}}, {""fileName"": ""North Side (2).jpeg"", ""fileStore"": ""1970d5e5-5a94-4a93-ac84-4e93ff74d751"", ""fileStoreId"": ""1970d5e5-5a94-4a93-ac84-4e93ff74d751"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665570578854}}, {""fileName"": ""South Side (2).jpeg"", ""fileStore"": ""f001e9f2-ea9f-4f42-8e3d-9cf219932af8"", ""fileStoreId"": ""f001e9f2-ea9f-4f42-8e3d-9cf219932af8"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665570618689}}, {""fileName"": ""East Side (2).jpeg"", ""fileStore"": ""4e0a0cf3-af45-4cb8-b648-570002603097"", ""fileStoreId"": ""4e0a0cf3-af45-4cb8-b648-570002603097"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665570623345}}, {""fileName"": ""West Side (2).jpeg"", ""fileStore"": ""fe7f1660-84e6-4e06-ac68-2c3bacb9801e"", ""fileStoreId"": ""fe7f1660-84e6-4e06-ac68-2c3bacb9801e"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665570629077}}], ""time"": ""14:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","1017e8af-18d4-4224-b677-61d803dfd952","1017e8af-18d4-4224-b677-61d803dfd952","1663501815213","1665738335821","BP/SMB/000969","0","1663506976827","BPA1","1017e8af-18d4-4224-b677-61d803dfd952","null",False
"a26176d0-f1c1-4f31-a677-0db283397874","BP-SMB-2022-10-14-009350","od.sambalpur","DCR92022QEF9Y","DOC_VERIFICATION_INPROGRESS","547ee183-b3a5-4c9f-b6a1-2e1b3492199b","null","dbfe4cc6-f4d9-4842-a71f-52e95e1fc1ea","dbfe4cc6-f4d9-4842-a71f-52e95e1fc1ea","1665736263233","1665907759524",NULL,"0","1665907958422","BPA1","dbfe4cc6-f4d9-4842-a71f-52e95e1fc1ea","null",True
"8fb4c39c-4e30-4bd4-9852-419956456256","BP-CHH-2022-08-23-007714","od.chatrapur","DCR82022VVEUT","PENDING_SANC_FEE_PAYMENT","60bd279f-5d9e-403b-9abc-a177662851b3","{""sanctionFeeCardEnabled"": true, ""fieldinspection_pending"": [{""date"": ""2022-10-11"", ""docs"": [{""fileName"": ""laxmi Sahu.pdf"", ""fileStore"": ""fd0a87ae-25bf-4360-9c47-a9ae76948250"", ""fileStoreId"": ""fd0a87ae-25bf-4360-9c47-a9ae76948250"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665733872961}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.09.53 PM.jpeg"", ""fileStore"": ""76eac372-b746-47c1-ac6d-f22e37dd3303"", ""fileStoreId"": ""76eac372-b746-47c1-ac6d-f22e37dd3303"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665733895281}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.09.53 PM (1).jpeg"", ""fileStore"": ""9e877085-5009-46d7-bff7-375583f328a2"", ""fileStoreId"": ""9e877085-5009-46d7-bff7-375583f328a2"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665733902054}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.17.09 PM.jpeg"", ""fileStore"": ""8a71329f-f065-4dd7-a002-3538c2257083"", ""fileStoreId"": ""8a71329f-f065-4dd7-a002-3538c2257083"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665733907817}}, {""fileName"": ""WhatsApp Image 2022-10-14 at 1.17.21 PM.jpeg"", ""fileStore"": ""9070a023-2b66-4619-9cd9-43dc6876751f"", ""fileStoreId"": ""9070a023-2b66-4619-9cd9-43dc6876751f"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1665733911948}}], ""time"": ""04:10"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}], ""sanctionFeeAdjustmentAmount"": ""8557"", ""modificationReasonSanctionFeeAdjustmentAmount"": ""benchmark""}","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2","1661197253127","1665740124460",NULL,"0","1662639974473","BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",False
"2ae563c2-4474-4862-ad64-3f628eaf9f61","BP-BMC-2022-10-14-009351","od.bhubaneswar","DCR102022BMHQA","FIELDINSPECTION_INPROGRESS","7f75d85c-fc46-407d-b314-62c87f3fe7ca","null","5ef1dfcd-04c5-4fef-96ed-7c1ce31b15d8","5ef1dfcd-04c5-4fef-96ed-7c1ce31b15d8","1665740883178","1665839016586",NULL,"0","1665750306458","BPA1","5ef1dfcd-04c5-4fef-96ed-7c1ce31b15d8","null",False
"d0d5104b-ead1-42f7-9fde-aa0067b7d80f","BP-BMC-2022-10-06-009033","od.bhubaneswar","DCR92022VOZ7M","FIELDINSPECTION_INPROGRESS","c12d2e90-6719-431c-b509-05471bdedc75","null","cb1fc140-9c7e-4626-9bcf-e8f1cadefc5b","cb1fc140-9c7e-4626-9bcf-e8f1cadefc5b","1665043271516","1665838307864",NULL,"0","1665741476988","BPA2","cb1fc140-9c7e-4626-9bcf-e8f1cadefc5b","null",False
"4986db58-a1d7-4f2b-9503-828c41158942","BP-BDA-2022-10-14-009356","od.bhubaneswardevelopmentauthority","DCR1020220XFDR","PENDING_APPL_FEE","ece86406-92ee-4cad-b735-287868d833f6","null","01fb12ac-cac4-4ef5-b908-d5df020d0097","01fb12ac-cac4-4ef5-b908-d5df020d0097","1665748544816","1665748862275",NULL,"0","0","BPA1","01fb12ac-cac4-4ef5-b908-d5df020d0097","null",False
"07b84d1b-96fc-4a28-871a-255ea70f3b07","BP-BDA-2022-10-14-009352","od.bhubaneswardevelopmentauthority","DCR102022MMZDJ","FIELDINSPECTION_INPROGRESS","1c838090-7f69-4c01-8f84-4afe197353f3","null","01fb12ac-cac4-4ef5-b908-d5df020d0097","01fb12ac-cac4-4ef5-b908-d5df020d0097","1665742276279","1665821575751",NULL,"0","1665821446485","BPA1","01fb12ac-cac4-4ef5-b908-d5df020d0097","null",False
"7fe4272b-ee7d-478d-8ec3-2e46952727d1","BP-TAM-2022-10-14-009355","od.talcherangulmeramandalidevelopmentauthority","DCR1020223NOWQ","DOC_VERIFICATION_INPROGRESS","5518da48-a2fe-493b-ba3b-5620cdc99931","null","255c3fcf-a811-427a-8ec5-cdb88a1c709b","255c3fcf-a811-427a-8ec5-cdb88a1c709b","1665748194815","1665749353697",NULL,"0","1665749477207","BPA1","255c3fcf-a811-427a-8ec5-cdb88a1c709b","null",False
