"approvaldate","id","applicationno","tenantid","edcrnumber","status","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate-2","applicationdate","businessservice","accountid","reworkhistory","isrevisionapplication"
0,"344eb2d2-ff66-4b1d-9f80-163d9ee2b8f2","BP-BAM-2022-07-05-005803","od.berhampur","DCR72022SM8UA","CITIZEN_ACTION_PENDING_AT_APPROVAL","1a2a1033-0c74-4253-8285-ba60600660b5","{""remarks"": ""noremark"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""fieldinspection_pending"": [{""date"": ""2022-07-14"", ""docs"": [{""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""38835b2c-f890-4783-ac42-be41f68fee0b"", ""fileStoreId"": ""38835b2c-f890-4783-ac42-be41f68fee0b"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804004939}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""0d02b44d-0722-47b5-bdfb-2f43e99b5661"", ""fileStoreId"": ""0d02b44d-0722-47b5-bdfb-2f43e99b5661"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804005529}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""d1288695-d176-42c3-a8d2-d49857bbe664"", ""fileStoreId"": ""d1288695-d176-42c3-a8d2-d49857bbe664"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804006105}}, {""fileName"": ""north.jpg"", ""fileStore"": ""7651eed1-076c-4067-a973-c20371397171"", ""fileStoreId"": ""7651eed1-076c-4067-a973-c20371397171"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804010273}}, {""fileName"": ""south.jpg"", ""fileStore"": ""e6656cc5-35b7-42e5-947a-cc608edbba19"", ""fileStoreId"": ""e6656cc5-35b7-42e5-947a-cc608edbba19"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804014261}}, {""fileName"": ""east.jpg"", ""fileStore"": ""a429e29f-3e49-41b9-ab50-ee16e22dcdb9"", ""fileStoreId"": ""a429e29f-3e49-41b9-ab50-ee16e22dcdb9"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804017955}}, {""fileName"": ""west.jpg"", ""fileStore"": ""40330a49-7e9d-407f-81d6-b6201d33929c"", ""fileStoreId"": ""40330a49-7e9d-407f-81d6-b6201d33929c"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804023764}}], ""time"": ""11:21"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657033791898,1657889013872,NULL,0,1657035719131,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"344eb2d2-ff66-4b1d-9f80-163d9ee2b8f2","BP-BAM-2022-07-05-005803","od.berhampur","DCR72022SM8UA","APPROVAL_INPROGRESS","1a2a1033-0c74-4253-8285-ba60600660b5","{""remarks"": ""noremark"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""fieldinspection_pending"": [{""date"": ""2022-07-14"", ""docs"": [{""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""38835b2c-f890-4783-ac42-be41f68fee0b"", ""fileStoreId"": ""38835b2c-f890-4783-ac42-be41f68fee0b"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804004939}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""0d02b44d-0722-47b5-bdfb-2f43e99b5661"", ""fileStoreId"": ""0d02b44d-0722-47b5-bdfb-2f43e99b5661"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804005529}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""d1288695-d176-42c3-a8d2-d49857bbe664"", ""fileStoreId"": ""d1288695-d176-42c3-a8d2-d49857bbe664"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804006105}}, {""fileName"": ""north.jpg"", ""fileStore"": ""7651eed1-076c-4067-a973-c20371397171"", ""fileStoreId"": ""7651eed1-076c-4067-a973-c20371397171"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804010273}}, {""fileName"": ""south.jpg"", ""fileStore"": ""e6656cc5-35b7-42e5-947a-cc608edbba19"", ""fileStoreId"": ""e6656cc5-35b7-42e5-947a-cc608edbba19"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804014261}}, {""fileName"": ""east.jpg"", ""fileStore"": ""a429e29f-3e49-41b9-ab50-ee16e22dcdb9"", ""fileStoreId"": ""a429e29f-3e49-41b9-ab50-ee16e22dcdb9"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804017955}}, {""fileName"": ""west.jpg"", ""fileStore"": ""40330a49-7e9d-407f-81d6-b6201d33929c"", ""fileStoreId"": ""40330a49-7e9d-407f-81d6-b6201d33929c"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657804023764}}], ""time"": ""11:21"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657033791898,1657952751926,NULL,0,1657035719131,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
NULL,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","INITIATED","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657110477217,NULL,NULL,NULL,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2",NULL,NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","CITIZEN_APPROVAL_INPROCESS","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657970801090,NULL,0,0,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","CITIZEN_APPROVAL_INPROCESS","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657970801090,NULL,0,0,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","INPROGRESS","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657970884943,NULL,0,0,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","PENDING_APPL_FEE","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657971138757,NULL,0,0,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","DOC_VERIFICATION_INPROGRESS","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657971138757,NULL,0,1657971208508,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","FIELDINSPECTION_INPROGRESS","97e00641-c4af-4c04-8304-efefdef65f96","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657971842787,NULL,0,1657971208508,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
0,"71cbbd79-4168-4591-a028-58c773b6123d","BP-BAM-2022-07-06-005838","od.berhampur","DCR72022IQ5UF","APPROVAL_INPROGRESS","97e00641-c4af-4c04-8304-efefdef65f96","{""fieldinspection_pending"": [{""date"": ""2022-07-16"", ""docs"": [{""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""888c5989-bb11-44c0-9b91-f0fa383bb0b2"", ""fileStoreId"": ""888c5989-bb11-44c0-9b91-f0fa383bb0b2"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978303117}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""fafc1116-addb-47fc-8530-3e420b89e8e3"", ""fileStoreId"": ""fafc1116-addb-47fc-8530-3e420b89e8e3"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978303375}}, {""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""bce84924-0f2b-4f03-be4d-a892ce3436a7"", ""fileStoreId"": ""bce84924-0f2b-4f03-be4d-a892ce3436a7"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978305145}}, {""fileName"": ""north.jpeg"", ""fileStore"": ""0211fd11-d76c-4101-be28-9e3ebf02e971"", ""fileStoreId"": ""0211fd11-d76c-4101-be28-9e3ebf02e971"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978308962}}, {""fileName"": ""south.jpeg"", ""fileStore"": ""bd6be899-a1ad-4ecc-96aa-9730d5d42d86"", ""fileStoreId"": ""bd6be899-a1ad-4ecc-96aa-9730d5d42d86"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978312031}}, {""fileName"": ""east.jpeg"", ""fileStore"": ""db5c43f0-30c1-4bde-bcb7-9b08e61b456d"", ""fileStoreId"": ""db5c43f0-30c1-4bde-bcb7-9b08e61b456d"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978315690}}, {""fileName"": ""west.jpeg"", ""fileStore"": ""48186073-8ec1-4d55-bc95-fb26199295c1"", ""fileStoreId"": ""48186073-8ec1-4d55-bc95-fb26199295c1"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1657978318113}}], ""time"": ""13:04"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657110477217,1657978364762,NULL,0,1657971208508,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2","null",NULL
NULL,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","INITIATED","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119082220,NULL,NULL,NULL,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286",NULL,NULL
NULL,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","CITIZEN_APPROVAL_INPROCESS","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119486531,NULL,NULL,NULL,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
NULL,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","CITIZEN_APPROVAL_INPROCESS","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119486531,NULL,NULL,NULL,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","INPROGRESS","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119608178,NULL,0,0,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","DOC_VERIFICATION_INPROGRESS","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119718962,NULL,0,1657119848186,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","PENDING_APPL_FEE","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657119718962,NULL,0,0,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","FIELDINSPECTION_INPROGRESS","1bf55467-c625-4f58-8044-47dcf5b7b903","null","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1657193772395,NULL,0,1657119848186,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","CITIZEN_ACTION_PENDING_AT_APPROVAL","1bf55467-c625-4f58-8044-47dcf5b7b903","{""fieldinspection_pending"": [{""date"": ""2022-07-13"", ""docs"": [{""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""fileStoreId"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148388645}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""fileStoreId"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389463}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""fileStoreId"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389730}}, {""fileName"": ""north.jpg"", ""fileStore"": ""83686305-a2da-4542-8f70-9c365485876c"", ""fileStoreId"": ""83686305-a2da-4542-8f70-9c365485876c"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148394954}}, {""fileName"": ""south.jpg"", ""fileStore"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""fileStoreId"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148399273}}, {""fileName"": ""east.jpg"", ""fileStore"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""fileStoreId"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148402817}}, {""fileName"": ""west.jpg"", ""fileStore"": ""16199752-777b-45a3-ab6c-57673c834889"", ""fileStoreId"": ""16199752-777b-45a3-ab6c-57673c834889"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148406839}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1658492533768,NULL,0,1657119848186,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","CITIZEN_ACTION_PENDING_AT_APPROVAL","1bf55467-c625-4f58-8044-47dcf5b7b903","{""fieldinspection_pending"": [{""date"": ""2022-07-13"", ""docs"": [{""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""fileStoreId"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148388645}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""fileStoreId"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389463}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""fileStoreId"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389730}}, {""fileName"": ""north.jpg"", ""fileStore"": ""83686305-a2da-4542-8f70-9c365485876c"", ""fileStoreId"": ""83686305-a2da-4542-8f70-9c365485876c"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148394954}}, {""fileName"": ""south.jpg"", ""fileStore"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""fileStoreId"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148399273}}, {""fileName"": ""east.jpg"", ""fileStore"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""fileStoreId"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148402817}}, {""fileName"": ""west.jpg"", ""fileStore"": ""16199752-777b-45a3-ab6c-57673c834889"", ""fileStoreId"": ""16199752-777b-45a3-ab6c-57673c834889"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148406839}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1658492533768,NULL,0,1657119848186,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
0,"2048727e-4797-42f0-93c9-871a488b262b","BP-BAM-2022-07-06-005846","od.berhampur","DCR72022ZHSOR","APPROVAL_INPROGRESS","1bf55467-c625-4f58-8044-47dcf5b7b903","{""fieldinspection_pending"": [{""date"": ""2022-07-13"", ""docs"": [{""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""fileStoreId"": ""44a2fc9f-44c4-4115-a5d7-46dada8d5dfa"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148388645}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""fileStoreId"": ""4f1b65ab-3d55-4a65-af77-a30acafaa74f"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389463}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""fileStoreId"": ""8e03b790-b3f4-46d2-aee1-70eac3d955dd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148389730}}, {""fileName"": ""north.jpg"", ""fileStore"": ""83686305-a2da-4542-8f70-9c365485876c"", ""fileStoreId"": ""83686305-a2da-4542-8f70-9c365485876c"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148394954}}, {""fileName"": ""south.jpg"", ""fileStore"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""fileStoreId"": ""ee78d935-18a1-4a4c-8fe4-e9839386501f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148399273}}, {""fileName"": ""east.jpg"", ""fileStore"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""fileStoreId"": ""dba63916-04a3-4197-8306-9f0259e1e5c5"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148402817}}, {""fileName"": ""west.jpg"", ""fileStore"": ""16199752-777b-45a3-ab6c-57673c834889"", ""fileStoreId"": ""16199752-777b-45a3-ab6c-57673c834889"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658148406839}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9bdecfd0-4f81-4327-91dc-8aed9ad02286","9bdecfd0-4f81-4327-91dc-8aed9ad02286",1657119082220,1658558931098,NULL,0,1657119848186,"BPA1","9bdecfd0-4f81-4327-91dc-8aed9ad02286","null",NULL
NULL,"2b37f21f-563a-4ed1-9323-f1c5b3a37c85","BP-BAM-2022-07-10-005964","od.berhampur","DCR72022RWLSY","INITIATED","ab2d4dd6-9f45-40c2-8207-6d63ef056453","null","afacb7a2-1679-4062-b62d-16794c77dae2","afacb7a2-1679-4062-b62d-16794c77dae2",1657419949111,1657419949111,NULL,NULL,NULL,"BPA1","afacb7a2-1679-4062-b62d-16794c77dae2",NULL,NULL
